NUM_PPI,MODALIDAD_PP,DESC_PP,ID_ENTIDAD_FEDERATIVA,ENTIDAD_FEDERATIVA,ID_MUNICIPIO,MUNICIPIO,DESC_PPI,MONTO_APROBADO,MONTO_PAGADO
4657,U091,FONDO DE CULTURA,17,MORELOS,999,COBERTURA ESTATAL,REHABILITACIÓN Y RESTAURACIÓN DE LA BIBLIOTECA MIGUEL SALINAS,1000000,999000
4658,U091,FONDO DE CULTURA,17,MORELOS,999,COBERTURA ESTATAL,"REHABILITACIÓN DEL INMUEBLE SEDE DEL ARCHIVO HISTÓRICO DEL ESTADO DE MORELOS DE LA SECRETARIA DE CULTURA ,   REMODELACIÓN Y ACONDICIONAMIENTO DEL INMUEBLE QUE ALBERGARÁ AL ARCHIVO HISTÓRICO DE MORELOS ,   A CARGO DE LA SECRETARIA DE CULTURA DEL ESTADO DE MORELOS",500000,499500
4659,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,999,COBERTURA ESTATAL,"BOULEVARD DE LA ZONA METROPOLITANA DE CUERNAVACA ,   MORELOS",200000000,199800000
4660,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,999,COBERTURA ESTATAL,CENTRO DE REHABILITACIÓN DE EDUCACIÓN ESPECIAL (CREE) EN EL ESTADO DE MORELOS,360000000,359640000
4661,U128,PROYECTOS DE DESARROLLO REGIONAL,18,NAYARIT,1,ACAPONETA,"CONSTRUCCIÓN DE CANCHA DE BEISBOL EN LA LOCALIDAD ACAPONETA ,   EN EL MUNICIPIO DE ACAPONETA ,   NAYARIT",9800000,0
4662,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,18,NAYARIT,2,AHUACATLÁN,,3999998.35,3999998.35
4663,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,18,NAYARIT,2,Ahuacatlán,CONSTRUCCIÓN DE CANCHA DEPORTIVA EN LA LOCALIDAD DE MARQUEZADO,12483214.83,12483214.83
4664,U091,FONDO DE CULTURA,18,NAYARIT,2,AHUACATLÁN,INFRAESTRUCTURA PROYECTO MUNICIPAL DE CULTURA (CD),3100000,3096900
4665,U091,FONDO DE CULTURA,18,NAYARIT,2,AHUACATLÁN,CONSTRUCCIÓN Y REHABILITACIÓN DE ESPACIOS PÚBLICOS CULTURALES,3000000,2997000
4666,U128,PROYECTOS DE DESARROLLO REGIONAL,18,NAYARIT,3,AMATLÁN DE CAÑAS,"CONSERVACIÓN MAYOR DE AMATLÁN DE CAÑAS - YERBABUENA ,   EN EL MUNICIPIO DE AMATLÁN DE CAÑAS ,   NAYARIT",8000000,7992000
4667,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,18,NAYARIT,4,COMPOSTELA,,25000000,25000000
4668,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,18,NAYARIT,4,Compostela,REHABILITACIÓN DE RED DE AGUA POTABLE EN MAZATÁN ,12989635.07,0
4669,U128,PROYECTOS DE DESARROLLO REGIONAL,18,NAYARIT,4,COMPOSTELA,"CONSERVACIÓN MAYOR DEL CAMINO: ZACUALPAN-IXTAPA DE LA CONCEPCIÓN ,   EN EL MUNICIPIO DE COMPOSTELA ,   NAYARIT",20000000,19980000
4670,U128,PROYECTOS DE DESARROLLO REGIONAL,18,NAYARIT,4,COMPOSTELA,"CONSTRUCCIÓN DEL MALECÓN DEL MUELLE EN LA PEÑITA DE JALTEMBA ,   SEGUNDA ETAPA. MALECÓN  "" LA PEÑITA ""  ,   EN EL MUNICIPIO DE COMPOSTELA ,   NAYARIT",9000000,0
4671,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,18,NAYARIT,5,HUAJICORI,CONSTRUCCIÓN DE CANCHA DEPORTIVA TECHADA EN LA LOCALIDAD DE QUIVIQUINTA  ,1902710,1900807.29
4672,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,18,NAYARIT,6,IXTLÁN DEL RÍO,REMODELACIÓN Y TECHUMBRE DE LA CANCHA PÚBLICA DE USOS MÚLTIPLES EN LA CALLE HIDALGO CON ESQUINA JUSTO BARAJAS DEL PUEBLO SAN JOSÉ DE GRACÍA EN EL  MUNICIPIO DE IXTLAN DEL RÍO. ,1000000,999000
4673,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,18,NAYARIT,6,IXTLÁN DEL RÍO,REHABILITACIÓN UNIDAD DEPORTIVA IXTLÁN DEL RIO 1A ETAPA,5000000,4995000
4674,U128,PROYECTOS DE DESARROLLO REGIONAL,18,NAYARIT,6,IXTLÁN DEL RÍO,"MERCADO DE IXTLÁN ,   EN EL MUNICIPIO DE IXTLÁN DEL RÍO ,   NAYARIT",35000000,0
4675,U128,PROYECTOS DE DESARROLLO REGIONAL,18,NAYARIT,6,IXTLÁN DEL RÍO,"CARRETERA CACALUTÁN - IXTLÁN DEL RIO 1A ETAPA ,   EN EL MUNICIPIO DE IXTLÁN DEL RÍO ,   NAYARIT",16600000,16583400
4676,U128,PROYECTOS DE DESARROLLO REGIONAL,18,NAYARIT,6,IXTLÁN DEL RÍO,CONSTRUCCIÓN DE CANCHA DE USOS MÚLTIPLES EN LA CABECERA MUNICIPAL DEL MUNICIPIO DE IXTLÁN DEL RÍO EN EL ESTADO DE NAYARIT,1000000,0
4677,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,18,NAYARIT,7,Jala,"CONSTRUCCIÓN DE CANCHA DE USOS MÚLTIPLES TECHADA EN SAN MIGUEL DE BUENAVISTA EN EL MUNICIPIO DE JALA ,   NAYARIT",2027190.5,2027190.5
4678,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,18,NAYARIT,7,Jala,"CONSTRUCCIÓN DE TECHUMBRE DEPORTIVA EN ROSA BLANCA EN EL MUNICIPIO DE JALA ,   NAYARIT",1472809.5,1472809.5
4679,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,18,NAYARIT,7,JALA,"CONSTRUCCIÓN CANCHA FUTBOL RÁPIDO ,   FRONTÓN Y SINTÉTICO PARA FUTBOL SOCCER COMUNIDAD JOMULCO",2455545,2453089.45
4680,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,18,NAYARIT,8,XALISCO,PAVIMENTACIÓN DE CALLE AZUFRE ENTRE DIAMANTE Y ACERO,800000,799200
4681,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,18,NAYARIT,8,XALISCO,PAVIMENTACIÓN DE CALLE LÁZARO CÁRDENAS ENTRE 12 DE OCTUBRE Y REVOLUCIÓN,1500000,1498500
4682,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,18,NAYARIT,8,XALISCO,PAVIMENTACION DE CALLE PROLONGACIÓN CEDRO ENTRE DIAMANTE Y ACERO,1200000,1198800
4683,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,18,NAYARIT,8,XALISCO,CONSTRUCCIÓN DE CANCHA DE USOS MÚLTIPLES TECHADA,3500000,3496500
4684,U128,PROYECTOS DE DESARROLLO REGIONAL,18,NAYARIT,8,XALISCO,"CAMINO EL CORA - PALAPITAS  ,   EN EL MUNICIPIO DE XALISCO ,   NAYARIT",10000000,9990000
4685,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,18,NAYARIT,9,DEL NAYAR,CONSTRUCCIÓN DE CANCHA DE USOS MÚLTIPLES CON GRADAS METÁLICAS Y SET DE 6 JUEGOS INFANTILES Y 3 GIMNASIOS AL AIRE LIBRE EN LA COMUNIDAD DEL NAYAR,2198944,2196745.07
4686,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,18,NAYARIT,10,ROSAMORADA,PAVIMENTACIÓN DE CALLES CON CONCRETO HIDRÁULICO Y OBRAS COMPLEMENTARIAS EN LA CALLE VERNARDO OROZCO ENTRE LA CALLE 13 DE JUNIO Y 20 DE NOVIEMBRE EN LA  LOCALIDAD DE SAN VICENTE ,2644982,2642337.02
4687,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,18,NAYARIT,10,ROSAMORADA,POLIDEPORTIVO EN CUBIERTA METÁLICA EN LA LOCALIDAD DE CHILAPA ,3427463,3424035.54
4688,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,18,NAYARIT,10,ROSAMORADA,CONSTRUCCIÓN DE ESTADIO DE BEISBOL LOC. LA PROVIDENCIA,1782651,1780868.35
4689,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,18,NAYARIT,10,ROSAMORADA,CONSTRUCCIÓN ESTADIO BEISBOL LOC. LA BOQUITA,1782651,1780868.35
4690,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,18,NAYARIT,10,ROSAMORADA,CONSTRUCCIÓN CICLOPISTA UN CARRIL BORDO PROTECCIÓN LOC. ROSAMORADA,3958098,3954139.9
4691,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,18,NAYARIT,11,RUÍZ,"CONSTRUCCIÓN DE GRADAS Y TECHUMBRES EN CANCHA DE USOS MÚLTIPLES EN LA ESCUELA PRIMARIA LÁZARO CÁRDENAS ,   LOC. RUÍZ.",1026228,1025201.77
4692,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,18,NAYARIT,11,RUÍZ,"CONSTRUCCIÓN DE GRADAS Y TECHUMBRES EN CANCHA DE USOS MÚLTIPLES EN LA ESCUELA SECUNDARIA NIÑOS HÉROES ,   LOC. RUÍZ",1020000,1018980
4693,U091,FONDO DE CULTURA,18,NAYARIT,11,RUÍZ,CONSTRUCCIÓN DE LA CASA DE LA MÚSICA,2110000,2107890
4694,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,18,NAYARIT,12,San Blas,CONSTRUCCIÓN DE LA PLAZA PÚBLICA DEL MUNICIPIO DE SAN BLAS,12959116.1,12959116.1
4695,U091,FONDO DE CULTURA,18,NAYARIT,12,SAN BLAS,REMODELACIÓN DE LA PRIMERA ETAPA DE LA CONTADURÍA EN SAN BLAS,4318000,4313682
4696,U128,PROYECTOS DE DESARROLLO REGIONAL,18,NAYARIT,12,SAN BLAS,"MUELLE MALECÓN 3ERA. ETAPA ,   EN EL MUNICIPIO DE SAN BLAS ,   NAYARIT",60000000,0
4697,U128,PROYECTOS DE DESARROLLO REGIONAL,18,NAYARIT,12,SAN BLAS,"CAMINO E.C. (ATICAMA - MATANCHEN) - LA PALMA - LA BAJADA ,   EN EL MUNICIPIO DE SAN BLAS ,   NAYARIT",4000000,3996000
4698,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,18,NAYARIT,13,SAN PEDRO LAGUNILLAS,"ADOQUINAMIENTO DE LA CALLE NICOLÁS BRAVO EN LA CABECERA MUNICIPAL DE SAN PEDRO LAGUNILLAS ,   NAYARIT",3000000,2997000
4699,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,18,NAYARIT,13,SAN PEDRO LAGUNILLAS,CONSTRUCCIÓN E ILUMINACIÓN FUTBOL 5 CON PASTO SINTÉTICO LOC. DE TEQUILA,1250000,1248750
4700,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,18,NAYARIT,13,SAN PEDRO LAGUNILLAS,CONSTRUCCIÓN E ILUMINACIÓN FUTBOL 5 CON PASTO SINTÉTICO LOC. DE MILPILLAS BAJAS,1250000,1248750
4701,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,18,NAYARIT,14,SANTA MARÍA DEL ORO,"PAVIMENTACIÓN DE CALLES SOBRE EMPEDRADO EN CALLE NAYARIT ,   LOCALIDAD SAN JOSÉ DE MOJARRA.",1963406,1961442.6
4702,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,18,NAYARIT,14,SANTA MARÍA DEL ORO,CONSTRUCCIÓN CANCHA DEPORTIVA TECHADA LOC. TEQUEPEXPAN,1801056,1799254.94
4703,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,18,NAYARIT,14,SANTA MARÍA DEL ORO,CONSTRUCCIÓN DE CANCHA DEPORTIVA TECHADA DOM. LOCALIDAD EL LIMÓN,1801056,1799254.94
4704,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,18,NAYARIT,15,SANTIAGO IXCUINTLA,CONSTRUCCIÓN DE GRADAS EN ESTADIO DE BEISBOL EN LA LOCALIDAD DEL BOTADERO ,2043989,2041945.01
4705,U128,PROYECTOS DE DESARROLLO REGIONAL,18,NAYARIT,15,SANTIAGO IXCUINTLA,"UNIDAD DEPORTIVA (SEGUNDA ETAPA) ,   EN EL MUNICIPIO DE SANTIAGO IXCUINTLA ,   NAYARIT",20000000,19980000
4706,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,18,NAYARIT,16,Tecuala,"CONSTRUCCIÓN DE CANCHA DE USOS MÚLTIPLES EN LOS MORILLOS MUNICIPIO DE TECUALA ,   NAYARIT",753582.89,753582.89
4707,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,18,NAYARIT,16,Tecuala,"PAVIMENTACIÓN Y REHABILITACIÓN DE SERVICIOS BÁSICOS DE CALLE BRAVO GUERRERO Y AMADO NERVO ENTRE LAS CALLES MÉXICO Y VERACRUZ EN TECUALA ,   NAYARIT",6246417.11,6246417.11
4708,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,18,NAYARIT,16,TECUALA,"CONSTRUCCIÓN CANCHA USOS MÚLTIPLES ,   GRADAS METÁLICAS ,   SET 6 JUEGOS INFANTILES Y 3 GIMNASIOS AIRE LIBRE COMUNIDAD ATOTONILCO",2100000,2097900
4709,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,18,NAYARIT,17,TEPIC,"CONSTRUCCIÓN DE PAVIMENTO HIDRÁULICO DE CALLE AVILA CAMACHO ENTRE CALLE ING. AGUAYO Y CALLE COPAL ,   COL LÓPEZ  MATEOS",5000000,4995000
4710,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,18,NAYARIT,17,TEPIC,"CONSTRUCCIÓN DE PAVIMENTO HIDRÁULICO DE CALLE JAZMINES ENTRE CALLE COLOSIO Y AV. DEL PARQUE ,   FRACC. JACARANDAS",10000000,9990000
4711,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,18,NAYARIT,17,TEPIC,"CONSTRUCCIÓN DE PAVIMENTO HIDRÁULICO DE CALLE JAZMINES ENTRE CALLE COLOSIO Y AV. DEL PARQUE ,   FRACC. JACARANDAS.",4500000,4495500
4712,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,18,NAYARIT,17,TEPIC,"CONSTRUCCIÓN DE PAVIMENTO HIDRÁULICO DE CALLE ROSAL ENTRE AV. MÉXICO Y CALLE ROSA DE CASTILLA ,   COL. JARDINES DEL VALLE.",5500000,5494500
4713,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,18,NAYARIT,17,Tepic,CONSTRUCCIÓN DE PAVIMENTO HIDRÁULICO ESTAMPADO E INFRAESTRUCTURA BÁSICA EN AV. ALLENDE ENTRE CALLE LEÓN Y AV. MÉXICO COL. CENTRO (1 ETAPA),15000000,15000000
4714,U091,FONDO DE CULTURA,18,NAYARIT,17,TEPIC,CONSTRUCCIÓN DEL CENTRO CULTURAL EN TEPIC NAYARIT,7000000,6993000
4715,U091,FONDO DE CULTURA,18,NAYARIT,17,TEPIC,PROYECTOS DE INFRAESTRUCTURA CULTURA,9400000,9390600
4716,U128,PROYECTOS DE DESARROLLO REGIONAL,18,NAYARIT,17,TEPIC,"REHABILITACIÓN DE AVENIDA AGUAMILPA TRAMO: F.F.C.C. A LA LOCALIDAD DE LA CANTERA DEL KM 3+340 AL KM. 4+840 (TRAMO DEL KM. 3+400 AL KM 3+670) EN TEPIC (SEGUNDA ETAPA) ,   EN EL MUNICIPIO DE TEPIC ,   NAYARIT",11000000,10989000
4717,U128,PROYECTOS DE DESARROLLO REGIONAL,18,NAYARIT,17,TEPIC,"CONSERVACIÓN MAYOR DEL CAMINO ARENA CORA DE ACCESO AL ESTADIO ARENA CORA CANTERA-ESTADIO Y ENTRONQUE CAMICHIN-ESTADIO ,   EN EL MUNICIPIO DE TEPIC ,   NAYARIT",8500000,8491500
4718,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,18,NAYARIT,18,TUXPAN,"REENCARPETAMIENTO DE LA CALLE HIDALGO ENTRE EL BOULEVARD INDEPENDENCIA Y CALLE MÉXICO ,   PRINCIPAL VÍA DE ACCESO AL CENTRO DE TUXPAN ,  LOC. TUXPAN",2820366,2817545.63
4719,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,18,NAYARIT,18,TUXPAN,"REHABILITACIÓN INTEGRAL DE LA VIALIDAD PUBLICA  "" INDEPENDENCIA ""  DEL TRAMO ENTRE LA CALLE PROGRESO Y LA CALLE REFORMA ,   EN LOC. TUXPAN ,   NAYARIT.",3170000,3166830
4720,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,18,NAYARIT,18,Tuxpan,"CONSTRUCCIÓN DE CANCHA DE USOS MÚLTIPLES TECHADA EN COAMILES EN EL MUNICIPIO DE TUXPAN ,   NAYARIT ",2027190.5,2027190.5
4721,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,18,NAYARIT,18,Tuxpan,"CONSTRUCCIÓN DE TECHUMBRE DEPORTIVA EN TUXPAN ,   NAYARIT",1472809.5,1472809.5
4722,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,18,NAYARIT,19,LA YESCA,"EMPEDRADO AHOGADO EN CEMENTO EN LA CALLE INSURGENTES EN LA COMUNIDAD DE HUAJIMIC EN EL MUNICIPIO DE LA YESCA ,   NAYARIT",2500000,2497500
4723,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,18,NAYARIT,19,LA YESCA,"EMPEDRADO AHOGADO EN CEMENTO EN LA CALLE INSURGENTES EN PUENTE DE CAMOTLÁN EN EL MUNICIPIO DE LA YESCA ,   NAYARIT",3000000,2997000
4724,U128,PROYECTOS DE DESARROLLO REGIONAL,18,NAYARIT,19,LA YESCA,"INFRAESTRUCTURA Y VIALIDADES EN EL MUNICIPIO DE LA YESCA ,   EN EL MUNICIPIO DE LA YESCA ,   NAYARIT",10000000,2720312.87
4725,U057,FONDO METROPOLITANO,18,NAYARIT,20,BAHÍA DE BANDERAS,"CONSTRUCCIÓN VIALIDADES DE ACCESO AL PUENTE FEDERACIÓN EN EL MUNICIPIO DE BAHÍA DE BANDERAS ,   NAYARIT. SEXTA ETAPA",9902664.3,9892761.64
4726,U057,FONDO METROPOLITANO,18,NAYARIT,20,BAHÍA DE BANDERAS,"COLECTOR PLUVIAL TRAMO: CARRETERA FEDERAL 200 (KM. 146+600-KM. 145+900) EN LA LOCALIDAD DE MEZCALES ,   MUNICIPIO DE BAHÍA DE BANDERAS ,   NAYARIT.",8852520.7,8843668.18
4727,U057,FONDO METROPOLITANO,18,NAYARIT,20,BAHÍA DE BANDERAS,"CONSTRUCCIÓN DE ENTRONQUE CARRETERO DEL CAMINO CRUZ DE HUANACAXTLE-PUNTA DE MITA ,   EN EL KM. 0+000 EN EL MUNICIPIO DE BAHÍA BANDERAS ,   NAYARIT.",5940000,5934060
4728,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,18,NAYARIT,20,BAHÍA DE BANDERAS,"CONSTRUCCIÓN DE AULA DEL PREESCOLAR CON CLAVE: 18DJN0012K EN LA LOCALIDAD DE LO DE MARCOS ,   EN EL MUNICIPIO DE BAHÍA DE BANDERAS ,   NAYARIT",250000,249750
4729,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,18,NAYARIT,20,BAHÍA DE BANDERAS,"CONSTRUCCIÓN DE AULA DEL PREESCOLAR CON CLAVE: 18DJN1192S EN EL POBLADO DE SAN FRANCISCO ,   EN EL MUNICIPIO DE BAHÍA DE BANDERAS ,   NAYARIT.",250000,249750
4730,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,18,NAYARIT,20,BAHÍA DE BANDERAS,"CONSTRUCCIÓN CANCHAS USOS MÚLTIPLES ,   GRADAS METÁLICAS Y SET 6 JUEGOS INFANTILES Y 3 GIMNASIOS AL AIRE LIBRE COMUNIDAD VALLE DE BANDERAS",2100000,2097900
4731,U128,PROYECTOS DE DESARROLLO REGIONAL,18,NAYARIT,20,BAHÍA DE BANDERAS,"CONSTRUCCIÓN DE PASO SUPERIOR EN BUCERÍAS (O MEZCALES) ,   EN EL MUNICIPIO DE BAHÍA DE BANDERAS ,   NAYARIT",94000000,0
4732,U033,FONDO DE APOYO A MIGRANTES,18,NAYARIT,999,COBERTURA ESTATAL,MEJORAMIENTO DE VIVIENDA,2295436,2295436
4733,U033,FONDO DE APOYO A MIGRANTES,18,NAYARIT,999,COBERTURA ESTATAL,MIGRANTES REPATRIADOS,210974,210974
4734,U057,FONDO METROPOLITANO,18,NAYARIT,999,TEPIC; XALISCO,"CONSTRUCCIÓN DE LIBRAMIENTO TEPIC-XALISCO ,   NAYARIT ,   TERCERA ETAPA",42664997.14,42622332.14
4735,U057,FONDO METROPOLITANO,18,NAYARIT,999,COBERTURA ESTATAL,"LIBERACIÓN DE DERECHO DE VÍA DEL LIBRAMIENTO TEPIC - XALISCO ,   NAYARIT ,   SEGUNDA ETAPA",17000025.86,16983025.84
4736,U075,FONDO PARA LA ACCESIBILIDAD DE LAS PERSONAS CON DISCAPACIDAD,18,NAYARIT,999,TEPIC; XALISCO,ACCESIBILIDAD EN EL TRANSPORTE PÚBLICO PARA LAS PERSONAS CON DISCAPACIDAD EN EL ESTADO DE NAYARIT.,8155424,8155424
4737,U128,PROYECTOS DE DESARROLLO REGIONAL,18,NAYARIT,999,COBERTURA ESTATAL,INFRAESTRUCTURA SOCIAL EN NAYARIT,155100000,145594946.7
4738,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,19,NUEVO LEÓN,1,ABASOLO,PAVIMENTACIÓN COL.  LINDAVISTA ,2125000,2122875
4739,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,19,NUEVO LEÓN,1,ABASOLO,PAVIMENTACIÓN COL. EL MIRADOR ,2125000,2122875
4740,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,19,NUEVO LEÓN,1,ABASOLO,PAVIMENTACIÓN COL. FRANCISCO A. CÁRDENAS ,2125000,2122875
4741,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,19,NUEVO LEÓN,1,ABASOLO,PAVIMENTACIÓN DE LA CABECERA MUNICIPAL. ,2125000,2122875
4742,U128,PROYECTOS DE DESARROLLO REGIONAL,19,NUEVO LEÓN,1,ABASOLO,"REHABILITACIÓN DE LA UNIDAD DEPORTIVA FRANCISCO A. CÁRDENAS (2 ETAPA) ,   EN EL MUNICIPIO DE ABASOLO ,   NUEVO LEÓN",3000000,2997000
4743,U128,PROYECTOS DE DESARROLLO REGIONAL,19,NUEVO LEÓN,2,AGUALEGUAS,"CONSTRUCCIÓN DE CANCHA DE FUTBOL ,   EN EL MUNICIPIO DE AGUALEGUAS ,   NUEVO LEÓN",1500000,0
4744,U128,PROYECTOS DE DESARROLLO REGIONAL,19,NUEVO LEÓN,2,AGUALEGUAS,"CONSTRUCCIÓN DE CANCHA DE FUTBOL RÁPIDO EN LA COLONIA MIRASIERRA ,   EN EL MUNICIPIO DE AGUALEGUAS ,   NUEVO LEÓN",1000000,999000
4745,U128,PROYECTOS DE DESARROLLO REGIONAL,19,NUEVO LEÓN,2,AGUALEGUAS,"PAVIMENTACIÓN DE LA CALLE 13 DE SEPTIEMBRE EN LA CABECERA MUNICIPAL ,   AGUALEGUAS ,   NUEVO LEÓN",2144000,2141856
4746,U128,PROYECTOS DE DESARROLLO REGIONAL,19,NUEVO LEÓN,2,AGUALEGUAS,"CONSTRUCCIÓN Y REHABILITACIÓN DEL TEATRO AL AIRE LIBRE EN LA CASA DE LA CULTURA ,   EN EL MUNICIPIO DE AGUALEGUAS ,   NUEVO LEÓN",856000,0
4747,U128,PROYECTOS DE DESARROLLO REGIONAL,19,NUEVO LEÓN,3,LOS ALDAMAS,"TECHUMBRE Y CANCHA DE USOS MÚLTIPLES ,   EN EL MUNICIPIO DE LOS ALDAMAS ,   NUEVO LEÓN",2000000,0
4748,U128,PROYECTOS DE DESARROLLO REGIONAL,19,NUEVO LEÓN,3,LOS ALDAMAS,"CONSTRUCCIÓN DE PARQUE DEPORTIVO ESTACIÓN LOS ALDAMAS ,   NUEVO LEÓN",2000000,0
4749,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,19,NUEVO LEÓN,4,ALLENDE,"PAVIMENTACIÓN CALLE 5 DE MAYO ENTRE MORELOS Y ALLENDE ,   SECCIÓN JUÁREZ",1000000,999000
4750,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,19,NUEVO LEÓN,4,ALLENDE,"PAVIMENTACIÓN CALLE DAVID ALFARO S. ENTRE VICTORIA Y ALLENDE ,   SECC. BUENA VISTA",1500000,1498500
4751,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,19,NUEVO LEÓN,4,ALLENDE,"PAVIMENTACIÓN CALLE ZARAGOZA ENTRE ZUAZUA Y MINA ,   SECC. INDEPENDENCIA",1500000,1498500
4752,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,19,NUEVO LEÓN,4,ALLENDE,"PAVIMENTACIÓN DE CALLE LUIS DONALDO COLOSIO ENTRE CAMINO AL FRAILE Y TOPE DE CALLE EN EL PORVENIR ,   SECCIÓN EL PORVENIR",1440000,1438560
4753,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,19,NUEVO LEÓN,4,ALLENDE,"REHABILITACIÓN PARQUE DEPORTIVO LOS DURAZNOS ,   COL. VALLE LOS DURAZNOS",4560000,4555440
4754,U128,PROYECTOS DE DESARROLLO REGIONAL,19,NUEVO LEÓN,4,ALLENDE,"CONSTRUCCIÓN Y REHABILITACIÓN DE PARQUE DEPORTIVO EN LA COLONIA BENITO JUÁREZ ,   EN EL MUNICIPIO DE ALLENDE ,   NUEVO LEÓN",850000,0
4755,U128,PROYECTOS DE DESARROLLO REGIONAL,19,NUEVO LEÓN,4,ALLENDE,"CONSTRUCCIÓN Y REHABILITACIÓN DE PLAZA PÚBLICA EN LA COLONIA VALLE DE LOS DURAZNOS ,   EN EL MUNICIPIO DE ALLENDE ,   NUEVO LEÓN",1800000,1798200
4756,U128,PROYECTOS DE DESARROLLO REGIONAL,19,NUEVO LEÓN,4,ALLENDE,"SEGUNDA ETAPA DE LA CONSTRUCCIÓN DE LA PLAZA PÚBLICA EN LA COLONIA RAÚL CABALLERO ,   EN EL MUNICIPIO DE ALLENDE ,   NUEVO LEÓN",2500000,2497500
4757,U128,PROYECTOS DE DESARROLLO REGIONAL,19,NUEVO LEÓN,4,ALLENDE,"CONSTRUCCIÓN Y REHABILITACIÓN DE PLAZA PÚBLICA EN LA COLONIA LOS PERALES ,   EN EL MUNICIPIO DE ALLENDE ,   NUEVO LEÓN",1850000,1848150
